ID,Title,Type,Module,Wave/Epic,Priority,Status,Created,Last Updated,Finished,Owner,Notes
ALT-519,Connected mailboxes: GOOGLE (Internal Workspace app + Gmail API send),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"Board entry 6 rung 1, Google side. INTERNAL app on Ankit Workspace = ZERO Google review. Build: Google Cloud project (needs Ankit admin, ~15 min), OAuth consent (internal), scopes gmail.send (+ gmail.readonly for ALT-521), connect flow in Settings, token store = user_mailbox_connection (RLS-locked, server-only), send via Gmail API in the ladder -> relay mailbox. CONSEQUENCE-IF-SKIPPED: sends stay on relay/system mailbox - no Sent-folder copy, weaker per-user reputation isolation."
ALT-520,Connected mailboxes: MICROSOFT (single-tenant Entra app + Graph sendMail),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"Board entry 6 rung 1, Microsoft side - Ankit: users send from project domains via O365 Outlook. Single-tenant Entra app + one-time admin consent = NO Microsoft store verification. Scopes Mail.Send (+ Mail.Read for ALT-521). Same connect flow/token store/ladder slot as ALT-519. Project-domain -> provider mapping needed from Ankit (google vs microsoft per domain)."
ALT-521,Reply sync: inbound replies land on the record timeline (2-way),Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,Depends ALT-519/520. Gmail: push notifications via Pub/Sub watch; Microsoft: Graph change notifications (webhooks). Match replies by Message-ID/In-Reply-To (stored in email_log.message_id). Unlocks stop-on-reply for cadences (ALT-511). CONSEQUENCE-IF-SKIPPED: users answer replies in Outlook/Gmail and the CRM record stays blind - capture-everything motive lost for inbound.
ALT-522,Multi-tenancy: sell the CRM to other companies as their own (board entry 7),Epic,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-24,,Ankit,"Ankit 2026-07-06: onboard customer companies as separate total accounts - CRM as their own, blank data start, our data never visible. Options: T1 instance-per-customer via Dokploy + separate Supabase project (sellable immediately, physical isolation, runbook exists in docs/deploy-platform); T2 true multi-tenant (tenant_id + RLS on ~65 tables - big retrofit, one missed filter = cross-customer breach); T3 hybrid = T1 now + tenant-aware new features + planned T2 at customer-count trigger. RECOMMENDED T3. First slice when picked: customer-provisioning runbook (launch-app.sh + supabase project + migrations + admin seed) packaged as one script."
ALT-513,Client-side portal role model: Company Admin / Sales Head / Sales Person (Q2 ruling),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"From Ankit Q2 ruling (OPEN-QUESTIONS): sales team does NOT outreach - they attend meetings we schedule. 3 client roles: COMPANY ADMIN (admin of own company; add SH/SP subject to CRM super-admin APPROVAL; edit all view all but default view-only), SALES HEAD (assign/reassign/take meetings, view all, edit own, inherits ALL SP powers), SALES PERSON (own meetings only, request cancel/reschedule, give feedback - locked after submit, SH can edit on behalf). Per-project role edit/view matrix decided by CRM super admin in project/client settings. 3 dashboards: Agent / Sales / TL. Feeds CLIENT-PORTAL-HANDOFF."
ALT-514,Notification recipient matrix engine (Q5 ruling),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"Ankit Q5 ruling: recipients keyed on ASSIGNED agent (lead_report.user_id) never created_by. Matrix: assignment -> assignee; meeting schedule -> agent + SP (+ SH too when SP directly assigned); sales team receives ONLY meeting schedule/feedback/reschedule/cancel; TL receives all downline+own meeting schedule / successful (feedback by SP or agent-marked w/ mandatory comment) / cancel-vs-drop (cancel = prospect cancelled, drop = SP-SH dropped) / reschedule; SP-SH cancel-reschedule REQUESTS -> TL + agent of that meeting who then confirm with prospect and update. Task notifications + daily summary personal toggle (built)."
ALT-515,DB-level contact masking (Q4 ruling - important not urgent),Task,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"Ankit Q4: ""do not let user fetch data - anyone can hack this with simple knowledge - make it from DB level"". Move email/phone masking out of UI into the DB: masked views / column grants driven by project-setting reveal permission (owner + all uplines; sales screen unhidden by default but SP cannot see other SPs, uplines see all). Reveal-until-tab-refresh stays UI. Mask patterns: ab****@domain.com / 999****999."
ALT-516,Agent safe-edit field whitelist + unassigned-records edit rule (Q3 ruling),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"Ankit Q3: agents edit only SAFE fields (company status, contact status, description, comments + lead ops); client sales stream edits nothing except feedback/reschedule/cancel requests; UNASSIGNED records editable only by TL/admin (safe default); once assigned/reassigned the agent can edit; every change captured with actor + role (needs field history ALT-407). Partially overlaps write-gateway allow-list - reconcile there."
ALT-517,Sales-Head assigns to SP only + TL reassignment remark (Q1 ruling),Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"Ankit Q1: SH assigns meetings/leads to Sales PERSONS only (never agents); TL/project-manager can still change/reassign SP with an OPTIONAL remark why (remark field for TL only, not SH). Wishlist capture stays a deliberate separate flow."
ALT-518,Lite/viewer users for senior stakeholders (review-only),Feature,UX,Rulings 2026-06-24,P3,Backlog,2026-06-24,2026-06-21,,Ankit,"Ankit minor ruling: create lite/team users like Zoho/HubSpot - view-only access for senior leaders/stakeholders to review, no edits."
ALT-512,Per-user sending guardrails (reputation isolation: throttle + auto-pause on bounces/complaints),Feature,UX,Rulings 2026-06-24,P2,In Progress,2026-06-24,2026-06-21,,Ankit,"Ankit 2026-07-03 asked if each user could send from their own IP so one bad sender does not sink others - impossible (residential IPs are PBL-blocklisted, port 25 blocked, no PTR; botnet pattern). Correct isolation: (1) per-user daily send caps; (2) track per-user bounce/complaint rate from relay webhooks; (3) AUTO-PAUSE a user whose rate crosses threshold (>2 percent bounce / >0.1 percent complaint) + notify admin; (4) subdomain-per-project already isolates domain reputation (ALT-506); (5) Phase-2 connected inboxes give true per-user reputation (their own Gmail/Outlook account). Needs relay webhooks. SLICE 1 BUILT 2026-07-03: per-user daily cap on /api/email/send (EMAIL_USER_DAILY_CAP, default 200/day, counted from email_log since local midnight, 429 with plain-language message). Remaining: bounce/complaint webhooks + auto-pause + admin notify."
ALT-508,FIX: infinite spinner on first load (auth-callback deadlock),Bug,UX,Rulings 2026-06-24,P0,Done,2026-06-24,2026-06-21,,Ankit,"Ankit 2026-07-03: cold load from the website spins forever; refresh fixes it. Root cause: awaited supabase.from() queries INSIDE onAuthStateChange callback - supabase-js holds its auth lock while dispatching, the query needs the lock to attach the JWT = deadlock on cold loads (TOKEN_REFRESHED path). Fix: callback made synchronous, profile/roles hydration deferred via setTimeout(0) (official supabase guidance) in AuthContext + usePortalSession; plus 10s watchdog so bootstrap failure lands on login screen, never a stuck spinner."
ALT-507,Email sending Phase 2: connected inboxes — SPLIT into ALT-519 (Google) + ALT-520 (Microsoft) + ALT-521 (reply sync),Feature,UX,Rulings 2026-06-24,P2,Done,2026-06-24,2026-06-21,,Ankit,Phase 2 of ADR-35 (after beta): users optionally connect their Gmail via OAuth so CRM-sent mail also lands in their real Sent folder and incoming replies sync onto the record timeline (2-way). Full HubSpot parity.
ALT-504,Import template download per entity (exact headers + required hints),Feature,UX,Rulings 2026-06-24,P2,Done,2026-06-24,2026-06-21,,Ankit,Ankit 2026-07-03: avoid header-mismatch issues - Download template button in Import step 1 generates <entity>-import-template.csv with the exact field labels as headers (autoMap matches labels) + row 2 marking REQUIRED/optional(validation). Shipped same day.
ALT-505,Company import: project + assigned-owner columns (seed company_project_status at import),Feature,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"ADR-32: beta imports COMPANIES. Company import currently creates company_master only - no project bucket / owner. Mirror ALT-499 for companies: optional project + assigned_to mapped columns seed company_project_status (project_id, owner_user_id) so admin can bulk-assign at import time instead of one-by-one in-app. In-app assignment (reassignCompany) already works as fallback. BUILT 2026-07-03: wizard catalog + Project/Assigned To columns (template button includes them), engine resolves project by name + assignee by id/email/name per chunk, inserts seed company_project_status (owner_user_id nullable, warn on unmatched assignee), undo deletes the seeded row (undo_payload.cps_id)."
ALT-177,UX/UI/feature-gap audit — 26-agent swarm (718?170 findings),Docs,UX,UX audit,P1,Planned,2026-06-21,2026-06-21,,Claude,Full report: docs/product/UX-AUDIT.md. 26 agents (15 screen + 9 dimension + synthesis + critic). 718 raw ? 170 deduped findings · 13 themes · 14 quick wins · Top-30 (ALT-178..207) · 27 missing capabilities (ALT-208..214) · quick-wins batch (ALT-215). Owner to REVIEW and pick the launch-with items before any build.
ALT-178,Bulk-action bars on all lists (multiselect only Exports today),Feature,UX,UX audit,P2,Planned,2026-06-21,2026-06-21,,Claude,"High severity · effort L · UX-AUDIT Top-30 #1. Shared SelectionActionBar when sel>0: bulk status/stage change, reassign, approve, login-provision. Needs new batch endpoints (data layer is single-record today)."
ALT-179,One global toast + confirmation system,Feature,UX,UX audit,P1,Done,2026-06-21,2026-06-21,2026-06-21,Claude,"High severity · effort M · UX-AUDIT Top-30 #2. No app-wide toast; only one window.confirm in whole app. ToastProvider (auto-dismiss, success/error/info, aria-live) + branded ConfirmDialog routed through all write paths. Unlocks dozens of downstream findings. ? DONE 2026-06-21: ToastProvider/useToast + ConfirmProvider/useConfirm built and mounted at App root (src/components/ui/Toast.tsx + ConfirmDialog.tsx). Now used by the launch-safety wiring; remaining pages migrate to it incrementally."
ALT-180,Confirm every destructive / irreversible action,Feature,UX,UX audit,P1,Done,2026-06-21,2026-06-21,2026-06-21,Claude,"High severity · effort M · UX-AUDIT Top-30 #3. Clinch, confirm/cancel meeting, request-approval, approve, disable user/project, unassign, convert all fire on one click with no guard/undo. SHIP WITH LAUNCH. ? DONE 2026-06-21: confirm wired on cancel-meeting, approve-report (Approvals + inline ReportTab), request-approval (locks form), disable-user, disable-project, remove-member, convert-to-lead, and now clinch/close (mark-successful). Irreversible actions guarded by the branded ConfirmDialog + toast feedback."
ALT-181,Restore a visible keyboard focus indicator app-wide,Feature,UX,UX audit,P2,Done,2026-06-21,2026-06-21,2026-06-21,Claude,High severity · effort S · UX-AUDIT Top-30 #4. index.css strips outline from every control — WCAG 2.4.7 fail. Add global :focus-visible ring + brand ring on form controls. ? DONE 2026-06-21: global :focus-visible brand ring restored in index.css (was stripping outline from every control).
ALT-182,Make table rows + sortable headers keyboard-operable,Feature,UX,UX audit,P2,Done,2026-06-21,2026-06-21,2026-06-21,Claude,"High severity · effort M · UX-AUDIT Top-30 #5. Rows are onClick on non-focusable <tr>; headers no role/aria-sort. NotificationsPage already does it right — replicate. ? DONE 2026-06-21: all 5 lists — data rows keyboard-operable (role=link, tabIndex, Enter/Space opens) and sortable headers get role=button + aria-sort + Enter/Space-to-sort."
ALT-183,Searchable multi-select filters (replace single-select dropdowns),Feature,UX,UX audit,P2,Done,2026-06-21,2026-06-21,2026-06-21,Claude,"High severity · effort M · UX-AUDIT Top-30 #6. Every facet is a native single <select> over hundreds of options. SearchSelect combobox already exists but used in zero filters. Multi-select + chips + set.has() predicates. ? DONE 2026-06-21 (owner #1 ask): reusable MultiSelectFilter (searchable popover + checkboxes + chip count, OR-within-facet, empty=all) now on ALL FIVE lists — Leads (Agent/Project/City/Source/Industry/Stage), Contacts (Company/City), Companies (Industry/City), Meetings (Agent/Industry/City/Salesperson/Status), Wishlist (Status/Agent/TeamLead/Industry/City). Separate follow-up: per-column/advanced operators (Top#7, ALT-184)."
ALT-184,Advanced / per-column filtering + missing core facets,Feature,UX,UX audit,P2,Planned,2026-06-21,2026-06-21,,Claude,High severity · effort L · UX-AUDIT Top-30 #7. No contains/is-empty/AND-OR; customizer-added columns un-filterable. Missing facets: Account Status/Demo/Size/Owner/date on Companies; Contact Status; Meeting Mode+Confirmed; Wishlist Unassigned.
ALT-185,"Saved views capturing filters+sort+density (multiple, named)",Feature,UX,UX audit,P2,Planned,2026-06-21,2026-06-21,,Claude,"High severity · effort M · UX-AUDIT Top-30 #8. user_view_pref has a name column but saveView persists only columns + one anonymous slot. Extend to {columns,filters,sorting,pageSize,density} + view picker (save-as/rename/delete)."
ALT-186,"Persist list/detail state (filters, sort, page, tab) in the URL",Feature,UX,UX audit,P2,In Progress,2026-06-21,2026-06-21,,Claude,"High severity · effort M · UX-AUDIT Top-30 #9. All state is React-only; refresh/back/share resets the worklist. Serialize to query params; sync active tab + projectId on detail pages. ?? IN PROGRESS 2026-06-21: useUrlState/useUrlString/useUrlNumber/useUrlStringArray hooks built (src/lib/useUrlState.ts, on react-router useSearchParams); dashboard drill-downs already deep-link /leads?stage=. Remaining: wire list filters/sort/page/tab to the URL."
